Assistance No.;Job No.;Vessel;Description;Vessel Name;Job;Departure;Arrival;Start Mobilisation;Ordered;On Site;Start - On Site;Lignes;Start Job;Start Job - End Job;Lignes2;End Job;End Job - End Mobilisation;Lignes3;End Mobilisation;Total;Lignes4;Assistant Hrs;Running Hrs.;Time Registration;Used Configuration;Comments
ASS21012018;JOB21006250;SOUTHAMPTON;Southampton;YAMAL SPIRIT;VOORHAVEN;;LNG LNG TERMINAL;03/02/21 06:15:00;02/02/21 07:15:00;03/02/21 06:52:50;;;03/02/21 06:52:51;;;03/02/21 08:25:28;;;03/02/21 08:55:00;;;1,5;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011944;JOB21006225;SOUTHAMPTON;Southampton;UNITED SPIRIT;LOCK;Noordelijk Insteekdok ICO WEST;;02/02/21 22:35:00;03/02/21 01:45:00;02/02/21 22:55:00;;;03/02/21 00:35:00;;;03/02/21 02:05:00;;;03/02/21 02:35:00;;;1,5;4,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011941;JOB21006222;SOUTHAMPTON;Southampton;TULANE;LOCK;Zuidelijk Insteekdok WALLENIUS;;02/02/21 18:15:00;02/02/21 23:15:00;02/02/21 20:00:00;;;02/02/21 22:00:00;;;02/02/21 22:35:00;;;02/02/21 23:05:00;;;0,6;4,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011754;JOB21006118;SOUTHAMPTON;Southampton;NORDIC ACE;LOCK;Noordelijk Insteekdok CTO OOST;;02/02/21 11:45:00;02/02/21 15:00:00;02/02/21 13:50:00;;;02/02/21 14:00:00;;;02/02/21 15:00:25;;;02/02/21 15:30:00;;;1,;3,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011592;JOB21006034;SOUTHAMPTON;Southampton;COSCO FRANCE;VOORHAVEN;;Albert II dok APM TERMINAL;01/02/21 23:45:00;02/02/21 00:15:00;02/02/21 00:15:00;;;02/02/21 00:15:00;;;02/02/21 01:10:00;;;02/02/21 01:40:00;;;0,9;1,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011573;JOB21006027;SOUTHAMPTON;Southampton;GLOVIS COURAGE;LOCK;Zuidelijk Insteekdok ZID OOST;Ligplaats 1303, VERREBROEKDOK;01/02/21 19:15:00;01/02/21 23:15:00;01/02/21 19:45:00;;;01/02/21 22:00:00;;;01/02/21 23:40:00;;;02/02/21 00:10:00;;;1,7;4,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011261;JOB21005825;SOUTHAMPTON;Southampton;TULANE;LOCK;;Zuidelijk Insteekdok WALLENIUS;01/02/21 04:00:00;01/02/21 04:45:00;01/02/21 04:30:20;;;01/02/21 04:45:00;;;01/02/21 07:20:00;;;01/02/21 08:10:00;;;2,6;4,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011112;JOB21005746;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;Zuidelijk Insteekdok ZID WEST;;31/01/21 12:00:00;31/01/21 13:45:00;31/01/21 13:37:57;;;31/01/21 13:45:00;;;31/01/21 15:14:37;;;31/01/21 15:45:00;;;1,5;3,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21011054;JOB21005704;SOUTHAMPTON;Southampton;OPAL LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;31/01/21 07:30:00;31/01/21 08:05:00;31/01/21 08:00:00;;;31/01/21 08:05:00;;;31/01/21 09:41:23;;;31/01/21 10:00:00;;;1,6;2,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010951;JOB21005642;SOUTHAMPTON;Southampton;MALACCA HIGHWAY;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;30/01/21 18:35:00;30/01/21 19:00:00;30/01/21 19:00:00;;;30/01/21 19:00:00;;;30/01/21 21:10:00;;;30/01/21 21:40:00;;;2,2;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010907;JOB21005623;SOUTHAMPTON;Southampton;YASMINE;VOORHAVEN;;Hermespier C.RO HERMESKAAI;30/01/21 14:45:00;30/01/21 15:14:00;30/01/21 15:11:13;;;30/01/21 15:14:53;;;30/01/21 15:55:13;;;30/01/21 16:25:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21010738;JOB21005553;SOUTHAMPTON;Southampton;CSCL JUPITER;VOORHAVEN;;Albert II dok APM TERMINAL;30/01/21 06:15:00;30/01/21 06:45:00;30/01/21 06:40:39;;;30/01/21 06:45:17;;;30/01/21 08:25:17;;;30/01/21 08:55:00;;;1,7;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010719;JOB21005549;SOUTHAMPTON;Southampton;CENTAURUS LEADER;LOCK;Ligplaats 1239, VRASENEDOK;Zuidelijk Insteekdok ZID WEST;30/01/21 04:45:00;30/01/21 05:10:00;30/01/21 05:00:00;;;30/01/21 05:10:00;;;30/01/21 05:45:00;;;30/01/21 06:15:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010705;JOB21005541;SOUTHAMPTON;Southampton;COSCO SHIPPING PISCES;VOORHAVEN;Albert II dok APM TERMINAL;;30/01/21 01:45:00;30/01/21 02:50:00;30/01/21 02:15:00;;;30/01/21 02:50:00;;;30/01/21 03:45:00;;;30/01/21 04:15:00;;;0,9;2,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010662;JOB21005526;SOUTHAMPTON;Southampton;EURASIAN HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;29/01/21 19:15:00;29/01/21 22:05:00;29/01/21 22:00:00;;;29/01/21 22:10:00;;;29/01/21 23:45:00;;;30/01/21 00:15:00;;;1,6;5,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010526;JOB21005450;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;LOCK;Zuidelijk Insteekdok ZID WEST;;29/01/21 13:15:00;29/01/21 14:00:00;29/01/21 13:45:00;;;29/01/21 14:04:13;;;29/01/21 15:15:00;;;29/01/21 15:30:00;;;1,2;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010455;JOB21005395;SOUTHAMPTON;Southampton;THAMES HIGHWAY;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;29/01/21 11:30:00;29/01/21 12:00:00;29/01/21 12:00:00;;;29/01/21 12:30:41;;;29/01/21 13:04:10;;;29/01/21 13:30:00;;;0,6;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010392;JOB21005346;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;SHIFT ACHTERHAVEN;Zuidelijk Insteekdok STEIGER TOYOTA;;29/01/21 09:00:00;29/01/21 09:45:00;29/01/21 09:15:00;;;29/01/21 09:55:00;;;29/01/21 10:25:00;;;29/01/21 10:55:00;;;0,5;1,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010363;JOB21005314;SOUTHAMPTON;Southampton;THAMES HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID WEST;29/01/21 07:50:00;29/01/21 12:00:00;29/01/21 08:05:00;;;29/01/21 08:10:00;;;29/01/21 08:50:00;;;29/01/21 09:00:00;;;0,7;1,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010303;JOB21005279;SOUTHAMPTON;Southampton;AUTO ENERGY;LOCK;;Zuidelijk Insteekdok ZID WEST;29/01/21 03:00:00;29/01/21 02:15:00;29/01/21 03:10:00;;;29/01/21 03:20:03;;;29/01/21 04:30:00;;;29/01/21 05:00:00;;;1,2;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010277;JOB21005271;SOUTHAMPTON;Southampton;OPAL LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;28/01/21 22:50:00;28/01/21 23:45:00;29/01/21 00:41:14;;;29/01/21 00:45:00;;;29/01/21 01:30:00;;;29/01/21 02:00:00;;;0,8;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010236;JOB21005250;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;28/01/21 19:45:00;28/01/21 20:25:00;28/01/21 20:10:00;;;28/01/21 20:25:00;;;28/01/21 22:19:35;;;28/01/21 22:21:02;;;1,9;2,6;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21010120;JOB21005224;SOUTHAMPTON;Southampton;CMA CGM FORT DESAIX;VOORHAVEN;Albert II dok APM TERMINAL;;28/01/21 15:30:00;28/01/21 17:15:00;28/01/21 16:00:00;;;28/01/21 17:15:00;;;28/01/21 17:35:00;;;28/01/21 18:05:00;;;0,3;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009800;JOB21005094;SOUTHAMPTON;Southampton;CMA CGM FORT DESAIX;VOORHAVEN;;Albert II dok APM TERMINAL;27/01/21 22:20:00;27/01/21 22:45:00;27/01/21 22:40:00;;;27/01/21 22:45:00;;;27/01/21 23:20:00;;;27/01/21 23:50:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009760;JOB21005076;SOUTHAMPTON;Southampton;RUDOLF SAMOYLOVICH;VOORHAVEN;;LNG LNG TERMINAL;27/01/21 19:40:00;27/01/21 20:45:00;27/01/21 20:40:00;;;27/01/21 20:45:00;;;27/01/21 22:20:00;;;27/01/21 22:20:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009664;JOB21005005;SOUTHAMPTON;Southampton;CLEAN HORIZON;VOORHAVEN;;LNG LNG STEIGER WEST;27/01/21 14:20:00;27/01/21 15:05:00;27/01/21 15:10:00;;;27/01/21 15:10:00;;;27/01/21 16:55:00;;;27/01/21 17:25:00;;;1,8;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009516;JOB21004910;SOUTHAMPTON;Southampton;FIDELIO;LOCK;;Zuidelijk Insteekdok WALLENIUS;27/01/21 03:25:00;27/01/21 04:00:00;27/01/21 03:55:00;;;27/01/21 04:00:00;;;27/01/21 04:30:00;;;27/01/21 05:00:00;;;0,5;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009431;JOB21004866;SOUTHAMPTON;Southampton;LEO LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;26/01/21 23:59:00;27/01/21 00:25:00;27/01/21 00:25:00;;;27/01/21 00:25:00;;;27/01/21 02:05:00;;;27/01/21 02:35:00;;;1,7;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009365;JOB21004837;SOUTHAMPTON;Southampton;HOEGH SEOUL;LOCK;Zuidelijk Insteekdok ZID WEST;;26/01/21 18:05:00;26/01/21 18:10:00;26/01/21 18:15:00;;;26/01/21 18:15:00;;;26/01/21 19:55:00;;;26/01/21 20:25:00;;;1,7;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009230;JOB21004744;SOUTHAMPTON;Southampton;VIKING DIAMOND;LOCK;Zuidelijk Insteekdok STEIGER TOYOTA;;26/01/21 13:30:42;26/01/21 13:45:00;26/01/21 13:30:46;;;26/01/21 13:42:02;;;26/01/21 15:20:01;;;26/01/21 15:50:01;;;1,6;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009203;JOB21004746;SOUTHAMPTON;Southampton;RCC ASIA;LOCK;;Zuidelijk Insteekdok ZID WEST;26/01/21 11:46:00;26/01/21 11:40:00;26/01/21 11:53:00;;;26/01/21 11:54:43;;;26/01/21 13:30:08;;;26/01/21 13:30:09;;;1,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009156;JOB21004731;SOUTHAMPTON;Southampton;MORNING CONDUCTOR;LOCK;Zuidelijk Insteekdok ZID WEST;;26/01/21 09:45:00;26/01/21 10:30:00;26/01/21 09:47:13;;;26/01/21 10:30:00;;;26/01/21 11:44:47;;;26/01/21 11:45:32;;;1,2;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009134;JOB21004698;SOUTHAMPTON;Southampton;HOEGH SEOUL;LOCK;;Zuidelijk Insteekdok ZID WEST;26/01/21 07:00:00;26/01/21 05:40:00;26/01/21 07:30:00;;;26/01/21 07:30:00;;;26/01/21 08:08:26;;;26/01/21 08:38:00;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009087;JOB21004686;SOUTHAMPTON;Southampton;CITY OF ST PETERSBURG;LOCK;;Noordelijk Insteekdok ICO WEST;26/01/21 01:20:00;26/01/21 01:55:00;26/01/21 01:50:00;;;26/01/21 01:55:00;;;26/01/21 03:30:00;;;26/01/21 04:00:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009013;JOB21004536;SOUTHAMPTON;Southampton;AZALEA ACE;LOCK;Noordelijk Insteekdok ICO WEST;;25/01/21 21:25:00;25/01/21 23:45:00;25/01/21 23:45:00;;;25/01/21 23:45:00;;;26/01/21 01:20:00;;;26/01/21 01:20:00;;;1,6;3,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008971;JOB21004652;SOUTHAMPTON;Southampton;PRIME ACE;LOCK;Noordelijk Insteekdok CTO OOST;;25/01/21 19:00:00;25/01/21 19:30:00;25/01/21 19:30:00;;;25/01/21 19:30:00;;;25/01/21 21:25:00;;;25/01/21 21:25:00;;;1,9;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008835;JOB21004514;SOUTHAMPTON;Southampton;NOCC OCEANIC;LOCK;;Zuidelijk Insteekdok SRT ZID;25/01/21 11:53:27;25/01/21 10:30:00;25/01/21 12:05:00;;;25/01/21 12:22:50;;;25/01/21 13:00:01;;;25/01/21 13:30:00;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008922;JOB21004537;SOUTHAMPTON;Southampton;AZALEA ACE;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID OOST;25/01/21 10:30:00;25/01/21 10:55:00;25/01/21 11:00:00;;;25/01/21 11:00:00;;;25/01/21 11:55:00;;;25/01/21 12:05:00;;;0,9;1,6;Finished;;VRAI
ASS21008682;JOB21004458;SOUTHAMPTON;Southampton;AZALEA ACE;LOCK;;Zuidelijk Insteekdok ZID OOST;25/01/21 00:30:00;25/01/21 01:15:00;25/01/21 01:00:00;;;25/01/21 01:15:00;;;25/01/21 02:50:00;;;25/01/21 03:20:00;;;1,6;2,8;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008671;JOB21004455;SOUTHAMPTON;Southampton;CSCL MERCURY;VOORHAVEN;Albert II dok APM TERMINAL;;24/01/21 23:00:00;24/01/21 23:25:00;24/01/21 23:15:00;;;24/01/21 23:25:00;;;25/01/21 00:30:00;;;25/01/21 00:30:00;;;1,1;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008644;JOB21004447;SOUTHAMPTON;Southampton;MALACCA HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;24/01/21 21:25:00;24/01/21 21:50:00;24/01/21 21:50:00;;;24/01/21 21:50:00;;;24/01/21 23:00:00;;;24/01/21 23:00:00;;;1,2;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008572;JOB21004401;SOUTHAMPTON;Southampton;LEO LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;24/01/21 16:30:00;24/01/21 14:40:00;24/01/21 17:00:00;;;24/01/21 17:05:06;;;24/01/21 17:39:11;;;24/01/21 18:10:11;;;0,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008902;JOB21004577;SOUTHAMPTON;Southampton;SAMSON;SHIFT ACHTERHAVEN;;Noordelijk Insteekdok CTO WEST;24/01/21 14:40:00;24/01/21 15:20:00;24/01/21 15:20:00;;;24/01/21 15:20:00;;;24/01/21 16:15:00;;;24/01/21 16:45:00;;;0,9;2,1;Finished;;VRAI
ASS21008539;JOB21004398;SOUTHAMPTON;Southampton;VIKING DESTINY;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;24/01/21 13:30:00;24/01/21 14:00:00;24/01/21 14:00:00;;;24/01/21 14:00:00;;;24/01/21 15:01:38;;;24/01/21 15:10:00;;;1,;1,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008503;JOB21004374;SOUTHAMPTON;Southampton;CAPRICORNUS LEADER;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;24/01/21 10:00:00;24/01/21 07:52:00;24/01/21 10:30:00;;;24/01/21 10:30:00;;;24/01/21 11:09:29;;;24/01/21 11:39:11;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008483;JOB21004376;SOUTHAMPTON;Southampton;PRIME ACE;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;24/01/21 08:30:00;24/01/21 09:00:00;24/01/21 09:00:00;;;24/01/21 09:00:00;;;24/01/21 09:45:00;;;24/01/21 10:15:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008425;JOB21004351;SOUTHAMPTON;Southampton;SPICA LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;24/01/21 03:30:00;24/01/21 04:05:00;24/01/21 03:50:00;;;24/01/21 04:00:00;;;24/01/21 04:45:00;;;24/01/21 05:15:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008344;JOB21004320;SOUTHAMPTON;Southampton;TOMAR;LOCK;Zuidelijk Insteekdok SRT ZID;;23/01/21 21:37:11;23/01/21 22:00:00;23/01/21 21:50:00;;;23/01/21 22:00:00;;;23/01/21 22:45:00;;;23/01/21 23:15:00;;;0,8;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008302;JOB21004298;SOUTHAMPTON;Southampton;VIKING DESTINY;LOCK;;Zuidelijk Insteekdok ZID WEST;23/01/21 18:10:00;23/01/21 19:00:00;23/01/21 18:50:00;;;23/01/21 19:00:00;;;23/01/21 20:40:00;;;23/01/21 21:10:00;;;1,7;3,;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008030;JOB21004175;SOUTHAMPTON;Southampton;SPICA LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;22/01/21 23:20:00;22/01/21 23:50:00;22/01/21 23:45:00;;;22/01/21 23:50:00;;;23/01/21 00:30:00;;;23/01/21 01:00:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007999;JOB21004165;SOUTHAMPTON;Southampton;SEAGAS MAJOR;VOORHAVEN;;Geul West - ZP1 BBM;22/01/21 21:30:00;22/01/21 21:55:00;22/01/21 21:50:00;;;22/01/21 21:55:00;;;22/01/21 22:30:00;;;22/01/21 23:00:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007985;JOB21004158;SOUTHAMPTON;Southampton;SUPREME ACE;LOCK;Zuidelijk Insteekdok ZID OOST;;22/01/21 19:20:00;22/01/21 21:15:00;22/01/21 19:30:00;;;22/01/21 20:00:00;;;22/01/21 21:30:00;;;22/01/21 21:30:00;;;1,5;2,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007952;JOB21004112;SOUTHAMPTON;Southampton;TOMAR;LOCK;;Zuidelijk Insteekdok SRT ZID;22/01/21 16:30:00;22/01/21 17:10:00;22/01/21 17:00:00;;;22/01/21 17:09:33;;;22/01/21 19:20:00;;;22/01/21 19:20:00;;;2,2;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007822;JOB21004001;SOUTHAMPTON;Southampton;MOSEL ACE;LOCK;;Zuidelijk Insteekdok ZID WEST;22/01/21 09:30:00;22/01/21 10:00:00;22/01/21 10:00:00;;;22/01/21 10:00:00;;;22/01/21 10:35:47;;;22/01/21 11:05:14;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007581;JOB21003918;SOUTHAMPTON;Southampton;BORE SONG;VOORHAVEN;;Visartsluis - ZP1 OCHZ WESTERHOOFD;21/01/21 16:30:00;21/01/21 16:30:00;21/01/21 16:30:00;;;21/01/21 16:30:00;;;21/01/21 17:23:34;;;21/01/21 17:54:00;;;0,9;1,4;Finished;;FAUX
ASS21007509;JOB21003850;SOUTHAMPTON;Southampton;FEDOR LITKE;VOORHAVEN;LNG LNG TERMINAL;;21/01/21 15:00:00;21/01/21 15:30:00;21/01/21 15:10:00;;;21/01/21 15:33:04;;;21/01/21 16:13:02;;;21/01/21 16:30:00;;;0,7;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007473;JOB21003836;SOUTHAMPTON;Southampton;LNG PHECDA;VOORHAVEN;LNG LNG STEIGER WEST;;21/01/21 13:30:00;21/01/21 14:00:00;21/01/21 14:00:00;;;21/01/21 14:05:49;;;21/01/21 14:55:15;;;21/01/21 15:00:00;;;0,8;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007432;JOB21003793;SOUTHAMPTON;Southampton;CMA CGM FORT SAINT CHARLES;VOORHAVEN;;Albert II dok APM TERMINAL;21/01/21 10:45:00;21/01/21 11:15:00;21/01/21 11:15:00;;;21/01/21 11:15:00;;;21/01/21 12:10:00;;;21/01/21 12:40:00;;;0,9;1,9;Finished;;VRAI
ASS21007318;JOB21003757;SOUTHAMPTON;Southampton;DELPHINE;VOORHAVEN;;Brittaniadok C.RO  BRITTANNIADOK;21/01/21 08:30:00;21/01/21 09:10:00;21/01/21 09:00:00;;;21/01/21 09:10:12;;;21/01/21 09:45:00;;;21/01/21 10:15:00;;;0,6;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007314;JOB21003733;SOUTHAMPTON;Southampton;PAULINE;VOORHAVEN;;Hermespier C.RO HERMESKAAI;21/01/21 06:20:00;21/01/21 06:40:00;21/01/21 06:40:00;;;21/01/21 06:40:00;;;21/01/21 07:40:00;;;21/01/21 08:10:00;;;1,;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007263;JOB21003730;SOUTHAMPTON;Southampton;FLANDRIA SEAWAYS;VOORHAVEN;;Wielingendok WIELINGENDOK;21/01/21 04:10:00;21/01/21 04:55:00;21/01/21 04:40:00;;;21/01/21 04:55:00;;;21/01/21 06:05:03;;;21/01/21 06:35:00;;;1,2;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007230;JOB21003721;SOUTHAMPTON;Southampton;MSC EYRA;VOORHAVEN;;Albert II dok APM TERMINAL;21/01/21 00:50:00;20/01/21 23:27:00;21/01/21 01:20:00;;;21/01/21 01:35:00;;;21/01/21 02:45:00;;;21/01/21 03:15:00;;;1,2;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007221;JOB21003708;SOUTHAMPTON;Southampton;OOCL GERMANY;VOORHAVEN;Albert II dok APM TERMINAL;;20/01/21 22:10:00;20/01/21 23:59:00;20/01/21 22:50:00;;;20/01/21 23:45:00;;;21/01/21 00:50:02;;;21/01/21 01:20:00;;;1,1;3,2;Finished;;VRAI
ASS21007167;JOB21003692;SOUTHAMPTON;Southampton;IGUAZU HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;20/01/21 18:30:00;20/01/21 21:30:00;20/01/21 20:00:00;;;20/01/21 20:24:08;;;20/01/21 22:11:04;;;20/01/21 22:41:00;;;1,8;4,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006877;JOB21003548;SOUTHAMPTON;Southampton;OOCL GERMANY;VOORHAVEN;;Albert II dok APM TERMINAL;20/01/21 09:51:30;20/01/21 10:45:00;20/01/21 10:35:00;;;20/01/21 10:45:48;;;20/01/21 11:58:13;;;20/01/21 12:30:00;;;1,2;2,6;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21006846;JOB21003536;SOUTHAMPTON;Southampton;CELINE;VOORHAVEN;Rede;K 613;20/01/21 08:38:04;20/01/21 09:10:00;20/01/21 08:38:15;;;20/01/21 09:14:27;;;20/01/21 09:47:54;;;20/01/21 09:50:09;;;0,6;1,2;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21006803;JOB21003514;SOUTHAMPTON;Southampton;CARMEN;LOCK;;Zuidelijk Insteekdok SRT ZID;20/01/21 05:55:34;20/01/21 06:30:00;20/01/21 06:24:00;;;20/01/21 06:28:25;;;20/01/21 08:03:55;;;20/01/21 08:36:48;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21006730;JOB21003493;SOUTHAMPTON;Southampton;IGUAZU HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID OOST;20/01/21 01:30:00;20/01/21 02:10:00;20/01/21 02:00:00;;;20/01/21 02:15:12;;;20/01/21 04:20:39;;;20/01/21 04:50:00;;;2,1;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006693;JOB21003480;SOUTHAMPTON;Southampton;GRAVITY HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;Ligplaats 1303, VERREBROEKDOK;19/01/21 21:35:00;19/01/21 22:40:00;19/01/21 22:33:37;;;19/01/21 22:43:55;;;20/01/21 00:17:01;;;20/01/21 00:47:00;;;1,6;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006641;JOB21003458;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;Zuidelijk Insteekdok ZID WEST;;19/01/21 19:30:00;19/01/21 20:05:00;19/01/21 19:54:10;;;19/01/21 20:07:43;;;19/01/21 21:35:00;;;19/01/21 22:05:00;;;1,5;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006599;JOB21003441;SOUTHAMPTON;Southampton;AUTOSKY;LOCK ONLY;Zuidelijk Insteekdok ZID OOST;;19/01/21 17:36:57;19/01/21 18:00:00;19/01/21 17:42:42;;;19/01/21 18:01:38;;;19/01/21 18:51:28;;;19/01/21 19:20:00;;;0,8;1,7;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21006424;JOB21003321;SOUTHAMPTON;Southampton;TIJUCA;SHIFT ACHTERHAVEN;;Noordelijk Insteekdok ICO WEST;19/01/21 12:04:00;19/01/21 12:05:00;19/01/21 12:04:00;;;19/01/21 12:04:00;;;19/01/21 13:09:00;;;19/01/21 13:40:00;;;1,1;1,6;Finished;;FAUX
ASS21006339;JOB21003264;SOUTHAMPTON;Southampton;TIJUCA;FIREWATCH;;Noordelijk Insteekdok ICO WEST;19/01/21 07:00:00;19/01/21 07:15:00;19/01/21 07:15:00;;;19/01/21 07:15:00;;;19/01/21 12:03:14;;;19/01/21 12:03:17;;;4,8;5,1;Finished;;VRAI
ASS21006254;JOB21003238;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;;Zuidelijk Insteekdok ZID WEST;19/01/21 03:55:00;19/01/21 04:35:00;19/01/21 04:15:00;;;19/01/21 04:39:39;;;19/01/21 07:02:15;;;19/01/21 07:02:51;;;2,4;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006230;JOB21003230;SOUTHAMPTON;Southampton;LIBERTY;LOCK;Zuidelijk Insteekdok WALLENIUS;;19/01/21 01:45:00;19/01/21 02:15:00;19/01/21 02:15:00;;;19/01/21 02:27:31;;;19/01/21 03:54:45;;;19/01/21 04:25:00;;;1,5;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006135;JOB21003189;SOUTHAMPTON;Southampton;COSCO SHIPPING GALAXY;VOORHAVEN;;Albert II dok APM TERMINAL;18/01/21 18:30:00;18/01/21 17:31:00;18/01/21 18:48:22;;;18/01/21 18:51:38;;;18/01/21 19:58:40;;;18/01/21 20:28:00;;;1,1;2,;Finished;TOWING WINCH FWD / PORT;VRAI
